id,customer_area_id,name,deleted
1294,1712,"CC-23 ESTACION BOMBEO",0
1295,1712,"RP 3220 LAS CHILCAS",0
1296,1712,"CC-24 NV.2620",0
1297,1712,"CC-35 NV.2370",0
1298,1712,"SUB ESTACION 202",0
1299,1712,"CORT. NV.3220",0
1300,1712,"NV.2870 CABANA",0
1301,1712,"CC-1 NV.3175 CORTADA",0
1302,1712,"CC-02 NV.3025",0
1303,1712,"NV.3220 LAS CHILCAS",0
1304,1712,"CV-14 NV.2820",0
1305,1712,"RB 12 NV.2950 RB XC.11404",0
1306,1712,"NV.3220 CHILCAS",0
1307,1712,"NV.3125 MILLON",0
1308,1712,"CASA GERENCIA",0
1309,1927,"SE GEN MONTE LIRIO",0
1310,1928,PRINCIPAL,0
1311,1929,PILOTO,0
1312,1761,"Tx Accionamiento Principal",0
1313,1761,"Tx Almacen 1",0
1314,1761,"Tx Almacen 2",0
1315,1761,"HOLCIM PLANTA MAYA",0
1316,1761,T3,0
1317,1686,"ALMACEN TITAN",0
1318,1686,"S.E. CHANCADORA PRIMARIA 02",0
1319,1686,"S.E. NUEVA PLATAFORMA DE SSEE FASE 10",0
1320,1686,"S.E. RADAR 02 ACOMBRADO CTC MONTURA",0
1321,1686,"S.E. NUEVA PLATAFORMA DE PALAS FASE 10",0
1322,1686,"S.E. PLATAFORMA DE ARMADO",0
1323,1686,"S.E. CHANCADORA PRZ 02",0
1324,1714,"N°15 NIVEL 1680",0
1325,1714,"NUEVA 1710",0
1326,1714,"SE 10KV NIVEL 1710",0
1327,1714,"N°58 NIVEL 1850",0
1328,1714,"N°61 NIVEL 1850",0
1329,1714,"N°17 NIVEL 1850",0
1330,1714,"N°17 NIVEL1856",0
1331,1714,"N°09 NIVEL 1740",0
1332,1714,"N°62 NEVIEL 1640",0
1333,1714,"N°63 SOCAVON",0
1334,1930,SUBESTACIÓN,0
1335,1687,"SET 202 COMPRESORES",0
1336,1687,"CASA FUERZA",0
1337,1687,"SET 22KV",0
1338,1687,"SET TONG PO (SOCAVÓN)",0
1339,1687,"PLOMOPAMPA COMEDOR OBREROS",0
1340,1687,"PLOPAMPA PARADERO HUATAJAYA",0
1341,1687,"PLOMOPAMPA COMEDOR",0
1342,1687,"C.H. PATON",0
1343,1687,TAMBOMAYO,0
1344,1725,VEGUETA,0
1345,1706,-,0
1346,1932,TIABAYA,0
1347,1933,"PLANTA TERMOVALLE - BOCATOMA",0
1348,1933,"TERMOVALLE - RIVER INTAKE",0
1349,1933,"TERMOVALLE - SUBESTACIONES PLANTA",0
1350,1933,"RESERVA - PATIO",0
1351,1934,SUBESTACIONES,0
1352,1935,"CENTRAL TERMOTESORITO - SUBESTACIÓN",0
1353,1687,ORCOPAMPA,0
1354,1687,"PLANTA LURIN",0
1355,1687,"S.E. 07",0
1356,1687,"S.E. #5",0
1357,1687,"S.E. #10 TR#01",0
1358,1687,"SS.EE. 8",0
1359,1687,"S.E. #10 TR#02",0
1360,1678,"S.E. CARABAYLLO",1
1361,1695,"CHARCANI I",0
1362,1710,"SET PACHACAMAC",0
1363,1710,"SAN VICENTE",0
1364,1710,CANTERA,0
1365,1937,CHOJLLA,0
1366,1938,"SE PRINCIPAL",0
1367,1938,"SE SIR",0
1368,1889,LURÍN,0
1369,1889,-,0
1370,1937,YANACACHI,0
1371,1874,"RONATULLO II",0
1372,1678,"LA NIÑA",0
1373,1678,"SE Chilca",0
